Company,Date,Time,Rocket,Mission,RocketStatus,MissionStatus,Day/Night Launch,Complex ID,Launch Site,Territory,Country
VKS RF,6/19/03,20:00:00,Molniya-M /Block ML,Molniya-3 na A173,Retired,Success,Night,Site 16/2,Plesetsk Cosmodrome,,Russia
Eurockot,6/30/03,14:15:00,Rokot/Briz KM,Monitor-E GVM & Others,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
Sea Launch,8/8/03,,Zenit-3 SL,EchoStar 9,Retired,Success,,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,8/19/03,10:50:00,Cosmos-3M (11K65M),Cosmos 2400 and 2401,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
AEB,8/25/03,,VLS-1,"SATEC, UNOSAT",Retired,Prelaunch Failure,,VLS Pad,Alc̢ntara Launch Center - Maranḥo,,Brazil
CASIC,9/16/03,,Kaituozhe 1,PS 2,Retired,Failure,, ,Taiyuan Satellite Launch Center,,China
VKS RF,9/27/03,6:11:00,Cosmos-3M (11K65M),STSAT 1 & Others,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,9/27/03,23:14:00,Ariane 5 G,"Insat 3E, eBird-1, SMART-1",Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,10/1/03,4:02:00,Zenit-3 SL,Galaxy-13,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,10/15/03,1:00:00,Long March 2F,Shenzhou 5,Retired,Success,Night,Site 901 (SLS-1),Jiuquan Satellite Launch Center,,China
ISRO,10/17/03,4:52:00,PSLV-G,RESOURCESAT-1 (IRS-P6),Retired,Success,Night,First Launch Pad,Satish Dhawan Space Centre,,India
CASC,10/21/03,3:16:00,Long March 4B,CBERS-2 & Chuangxin 1(01),Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
Eurockot,10/30/03,13:43:00,Rokot/Briz KM,SERVIS-1,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
CASC,11/3/03,7:20:00,Long March 2D,FSW-3 No.1,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
CASC,11/14/03,16:01:00,Long March 3A,Chinasat-20,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
MHI,11/29/03,4:33:00,H-IIA 2024,"IGS-Optical (2), IGS-Radar (2)",Retired,Failure,Night,LA-Y1,Tanegashima Space Center,,Japan
VKS RF,12/5/03,6:00:00,Strela,Gruzomaket,Retired,Success,Day,Site 175/59,Baikonur Cosmodrome,,Kazakhstan
CASC,12/29/03,19:06:00,Long March 2C,Double Star 1,Active,Success,Night,LC-3,Xichang Satellite Launch Center,,China
Sea Launch,1/11/04,4:12:00,Zenit-3 SL,Telstar 14,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,2/18/04,7:06:00,Molniya-M /Block ML,Cosmos 2405 (Molniya-1T na A174),Retired,Success,Day,Site 16/2,Plesetsk Cosmodrome,,Russia
Arianespace,3/2/04,7:17:00,Ariane 5 G+,Rosetta & Philae,Retired,Success,Day,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,4/18/04,15:59:00,Long March 2C,Shiyan-1 & Nano Satellite 1,Active,Success,Day,LC-3,Xichang Satellite Launch Center,,China
Sea Launch,5/4/04,12:41:00,Zenit-3 SL,DirecTV-7S,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,5/28/04,6:00:00,Tsyklon-2,Cosmos 2405,Retired,Success,Day,Site 90/20,Baikonur Cosmodrome,,Kazakhstan
VKS RF,6/10/04,1:28:00,Zenit-2,Cosmos 2406,Retired,Success,Night,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
Sea Launch,6/29/04,3:58:00,Zenit-3 SL,Telstar 18,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
Kosmotras,6/29/04,6:30:00,Dnepr,DEMETER & Others,Retired,Success,Day,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
Arianespace,7/18/04,0:44:00,Ariane 5 G+,Anik F2,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,7/22/04,17:46:00,Cosmos-3M (11K65M),Cosmos 2407,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
CASC,7/25/04,7:05:00,Long March 2C,Double Star 2,Active,Success,Day,LC-7,Taiyuan Satellite Launch Center,,China
CASC,8/29/04,7:50:00,Long March 2C,FSW-4 No.1,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
IAI,9/6/04,,Shavit-1,Ofek-6,Retired,Failure,,Pad 1,Palmachim Airbase,,Israel
CASC,9/8/04,23:14:00,Long March 4B,Shijian-6A & 6B,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
ISRO,9/20/04,10:31:00,GSLV Mk I,GSAT-3,Retired,Success,Day,First Launch Pad,Satish Dhawan Space Centre,,India
VKS RF,9/23/04,15:07:00,Cosmos-3M (11K65M),Cosmos 2408 and 2409,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
CASC,9/27/04,8:00:00,Long March 2D,FSW-3 No.2,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
CASC,10/19/04,1:20:00,Long March 3A,Fengyun-2C,Active,Success,Night,LC-2,Xichang Satellite Launch Center,,China
CASC,11/6/04,3:10:00,Long March 4B,Ziyuan ll-03,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
VKS RF,11/8/04,18:29:00,Soyuz 2.1a,Demo Flight,Active,Success,Night,Site 43/4,Plesetsk Cosmodrome,,Russia
CASC,11/18/04,10:45:00,Long March 2C,Shiyan-2,Active,Success,Day,LC-3,Xichang Satellite Launch Center,,China
Arianespace,12/18/04,16:26:00,Ariane 5 G+,"Helios 2A, Essaim-1,2,3,4, PARASOL, Nanosat 01",Retired,Success,Day,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,12/24/04,12:00:00,Tsyklon-3,Sich 1M & Micron 1,Retired,Partial Failure,Day,Site 32/2,Plesetsk Cosmodrome,,Russia
VKS RF,1/20/05,3:00:00,Cosmos-3M (11K65M),Cosmos 2414 & Universitietski,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,2/12/05,21:03:00,Ariane 5 ECA,"XTAR-EUR, Maqsat-B2, Sloshsat-FLEVO",Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
MHI,2/26/05,9:25:00,H-IIA 2022,Himawari 6,Retired,Success,Day,LA-Y1,Tanegashima Space Center,,Japan
Sea Launch,3/1/05,3:50:00,Zenit-3 SL,XM-3,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,4/12/05,12:00:00,Long March 3B,Apstar 6,Retired,Success,Day,LC-2,Xichang Satellite Launch Center,,China
Sea Launch,4/26/05,7:31:00,Zenit-3 SL,Spaceway-1,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
ISRO,5/5/05,4:45:00,PSLV-G,Cartosat-1 & HAMSAT,Retired,Success,Night,Second Launch Pad,Satish Dhawan Space Centre,,India
VKS RF,6/21/05,0:48:00,Molniya-M /Block ML,Molniya-3K na A175,Retired,Failure,Night,Site 16/2,Plesetsk Cosmodrome,,Russia
SRC,6/21/05,19:46:00,Volna,Cosmos 1,Retired,Failure,Night,K-496 Submarine,Barents Sea Launch Area,,Barents Sea
Sea Launch,6/23/05,14:02:00,Zenit-3 SL,Intelsat-Americas 8,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,7/5/05,22:40:00,Long March 2D,Shijian-7,Active,Success,Night,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
ISAS,7/10/05,3:30:00,Mu-V / M-25,Suzaku,Retired,Success,Night,Mu Pad,Uchinoura Space Center,,Japan
CASC,8/2/05,7:30:00,Long March 2C,FSW-4 No. 2,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
Arianespace,8/11/05,8:20:00,Ariane 5 GS,iPStar-1,Retired,Success,Day,ELA-3,Guiana Space Centre - French Guiana,,France
Kosmotras,8/23/05,21:09:00,Dnepr,Kirari and Reimei,Retired,Success,Night,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
VKS RF,8/26/05,18:34:00,Rokot/Briz KM,Monitor-E,Retired,Success,Night,Site 133/3,Plesetsk Cosmodrome,,Russia
CASC,8/29/05,8:45:00,Long March 2D,FSW-3 No. 3,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
Eurockot,10/8/05,15:02:00,Rokot/Briz KM,CryoSat-1,Retired,Failure,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
Arianespace,10/13/05,22:32:00,Ariane 5 GS,Syracuse 3A & Galaxy 15,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,10/16/05,20:32:00,Long March 2F,Shenzhou 6,Retired,Success,Night,Site 901 (SLS-1),Jiuquan Satellite Launch Center,,China
VKS RF,10/27/05,6:52:00,Cosmos-3M (11K65M),TopSat 1 & Others,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
Sea Launch,11/8/05,14:06:00,Zenit-3 SL,Inmarsat 4F-2,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
Arianespace,11/16/05,23:46:00,Ariane 5 ECA,Spaceway-2 & Telkom-2,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,12/21/05,19:34:00,Cosmos-3M (11K65M),Cosmos 2416,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,12/21/05,23:33:00,Ariane 5 GS,INSAT-4A & MSG-2,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
MHI,1/24/06,1:33:00,H-IIA 2022,Daichi,Retired,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
Sea Launch,2/15/06,22:34:00,Zenit-3 SL,EchoStar-X,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
MHI,2/18/06,6:27:00,H-IIA 2024,Himawari 7,Retired,Success,Day,LA-Y1,Tanegashima Space Center,,Japan
ISAS,2/21/06,21:28:00,Mu-V / M-25,"SSSat 1, CUTE 1.7 & Akari",Retired,Success,Night,Mu Pad,Uchinoura Space Center,,Japan
Arianespace,3/11/06,22:33:00,Ariane 5 ECA,Spainsat & Hot Bird 7A,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,4/12/06,23:29:00,Zenit-3 SL,JCSat-9,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
MITT,4/25/06,16:47:00,Start-1,EROS B,Active,Success,Day, ,Svobodny Cosmodrome,,Russia
CASC,4/26/06,22:48:00,Long March 4C,Yaogan 1,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
SRC,5/26/06,18:50:00,Shtil',Kompass-2,Retired,Success,Night,K-84 Submarine,Barents Sea Launch Area,,Barents Sea
Arianespace,5/27/06,21:09:00,Ariane 5 ECA,Satmex-6 & Thaicom-5,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,6/18/06,7:49:00,Zenit-3 SL,Galaxy 16,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,6/25/06,4:00:00,Tsyklon-2,Cosmos 2421,Retired,Success,Night,Site 90/20,Baikonur Cosmodrome,,Kazakhstan
ISRO,7/10/06,12:08:00,GSLV Mk I,INSAT-4C,Retired,Failure,Day,Second Launch Pad,Satish Dhawan Space Centre,,India
Kosmotras,7/12/06,14:53:00,Dnepr,Genesis 1,Retired,Success,Day,Site 370/13,Yasny Cosmodrome,,Russia
VKS RF,7/21/06,4:20:00,Molniya-M /Block 2BL,Cosmos 2422,Retired,Success,Night,Site 16/2,Plesetsk Cosmodrome,,Russia
Kosmotras,7/26/06,19:43:00,Dnepr,BelKa 1 & Others,Retired,Failure,Night,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
Eurockot,7/28/06,7:05:00,Rokot/Briz KM,KompSat-2,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
Arianespace,8/11/06,22:15:00,Ariane 5 ECA,JCSAT-10 & Syracuse 3B,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,8/22/06,3:26:00,Zenit-3 SL,Koreasat 5,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,9/9/06,7:00:00,Long March 2C,Shijian-8,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
MHI,9/11/06,4:35:00,H-IIA 202,IGS-Optical 2,Active,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
CASC,9/12/06,16:02:00,Long March 3A,Chinasat-22A,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
ISAS,9/22/06,21:36:00,Mu-V / M-25,"SSSat 2, Hinode & Camatai",Retired,Success,Night,Mu Pad,Uchinoura Space Center,,Japan
Arianespace,10/13/06,20:56:00,Ariane 5 ECA,"DirecTV-9S, Optus D1, LDREX-2",Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,10/23/06,23:34:00,Long March 4B,Shijian-6C & 6D,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
CASC,10/28/06,16:20:00,Long March 3B,SinoSat 2,Retired,Success,Day,LC-2,Xichang Satellite Launch Center,,China
Sea Launch,10/30/06,23:48:00,Zenit-3 SL,XM-4,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,12/8/06,0:53:00,Long March 3A,Fengyun-2D,Active,Success,Night,LC-2,Xichang Satellite Launch Center,,China
Arianespace,12/8/06,22:08:00,Ariane 5 ECA,WildBlue-1 & AMC-18,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
MHI,12/18/06,6:32:00,H-IIA 204,Kiku 8,Active,Success,Day,LA-Y1,Tanegashima Space Center,,Japan
VKS RF,12/19/06,14:00:00,Cosmos-3M (11K65M),SAR-Lupe 1,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
ISRO,1/10/07,3:54:00,PSLV-G,Cartosat-2 & SRE-1 & Rideshares,Retired,Success,Night,First Launch Pad,Satish Dhawan Space Centre,,India
Sea Launch,1/30/07,23:21:00,Zenit-3 SL,NSS-8,Retired,Failure,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,2/2/07,16:28:00,Long March 3A,Beidou-1D,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
MHI,2/24/07,4:41:00,H-IIA 2024,"IGS-Optical 3V, IGS-Radar 2",Retired,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
Arianespace,3/11/07,22:03:00,Ariane 5 ECA,Skynet 5A & INSAT-4B,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,4/11/07,3:27:00,Long March 2C,Haiyang-1B,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
CASC,4/13/07,20:11:00,Long March 3A,Compass-M1,Active,Success,Night,LC-2,Xichang Satellite Launch Center,,China
Kosmotras,4/17/07,6:46:00,Dnepr,EgyptSat 1 & Others,Retired,Success,Day,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
ISRO,4/23/07,10:00:00,PSLV-CA,AGILE & AAM,Active,Success,Day,Second Launch Pad,Satish Dhawan Space Centre,,India
Arianespace,5/4/07,22:29:00,Ariane 5 ECA,Astra 1L & Galaxy 17,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,5/13/07,16:01:00,Long March 3B/E,NIGCOMSAT-1,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
CASC,5/25/07,7:12:00,Long March 2D,Yaogan 2 & ZDPS-1,Active,Success,Day,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
CASC,5/31/07,16:08:00,Long March 3A,SinoSat 3,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
IAI,6/10/07,,Shavit-2,Ofek-7,Active,Success,,Pad 1,Palmachim Airbase,,Israel
Kosmotras,6/15/07,2:14:00,Dnepr,TerraSAR-X,Retired,Success,Night,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
Kosmotras,6/28/07,15:02:00,Dnepr,Genesis 2,Retired,Success,Day,Site 370/13,Yasny Cosmodrome,,Russia
VKS RF,6/29/07,10:00:00,Zenit-2,Cosmos 2428,Retired,Success,Day,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
VKS RF,7/2/07,19:38:00,Cosmos-3M (11K65M),SAR-Lupe 2,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
CASC,7/5/07,20:08:00,Long March 3B,Chinasat-6B,Retired,Success,Night,LC-2,Xichang Satellite Launch Center,,China
Arianespace,8/14/07,23:44:00,Ariane 5 ECA,Spaceway-3 & BSat-3A,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
ISRO,9/2/07,12:51:00,GSLV Mk I,INSAT-4CR,Retired,Partial Failure,Day,Second Launch Pad,Satish Dhawan Space Centre,,India
VKS RF,9/11/07,13:05:00,Cosmos-3M (11K65M),Cosmos 2429,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
MHI,9/14/07,1:31:00,H-IIA 2022,SELENE,Retired,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
CASC,9/19/07,3:26:00,Long March 4B,CBERS-2B,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
Arianespace,10/5/07,22:02:00,Ariane 5 GS,Intelsat 11 & Optus D2,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,10/23/07,4:39:00,Molniya-M /Block 2BL,Cosmos 2430,Retired,Success,Night,Site 16/2,Plesetsk Cosmodrome,,Russia
CASC,10/24/07,10:05:00,Long March 3B,Chang'e 1,Retired,Success,Day,LC-3,Xichang Satellite Launch Center,,China
VKS RF,11/1/07,0:51:00,Cosmos-3M (11K65M),SAR-Lupe 3,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
CASC,11/11/07,22:48:00,Long March 4C,Yaogan 3,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
Arianespace,11/14/07,22:03:00,Ariane 5 ECA,Skynet 5B & Star One C1,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Arianespace,12/21/07,21:41:00,Ariane 5 GS,Rascom-QAF1 & Horizons-2,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,1/15/08,11:48:00,Zenit-3 SL,Thuraya-3,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
ISRO,1/21/08,3:45:00,PSLV-CA,TecSAR,Active,Success,Night,First Launch Pad,Satish Dhawan Space Centre,,India
MHI,2/23/08,8:55:00,H-IIA 202,Kizuna,Active,Success,Day,LA-Y1,Tanegashima Space Center,,Japan
Arianespace,3/9/08,4:03:00,Ariane 5 ES,Jules Verne ATV,Retired,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,3/19/08,22:47:00,Zenit-3 SL,DirecTV-11,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,3/27/08,17:16:00,Cosmos-3M (11K65M),SAR-Lupe 4,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,4/18/08,22:17:00,Ariane 5 ECA,Star One C2 & Vinasat-1,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
CASC,4/25/08,15:35:00,Long March 3C,Tianlian I-01,Retired,Success,Day,LC-2,Xichang Satellite Launch Center,,China
ISRO,4/28/08,3:53:00,PSLV-CA,Cartosat-2A & Rideshares,Active,Success,Night,Second Launch Pad,Satish Dhawan Space Centre,,India
Land Launch,4/28/08,5:00:00,Zenit-3 SLB,AMOS 3,Retired,Partial Failure,Night,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
Sea Launch,5/21/08,9:42:00,Zenit-3 SL,Galaxy 18,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,5/23/08,15:20:00,Rokot/Briz KM,"Cosmos 2437 to 2439, Youbilielnyi",Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
CASC,5/27/08,3:02:00,Long March 4C,Fengyun-3A,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
CASC,6/9/08,12:15:00,Long March 3B,ChinaSat 9,Retired,Success,Day,LC-2,Xichang Satellite Launch Center,,China
Arianespace,6/12/08,22:05:00,Ariane 5 ECA,Skynet 5C & Turksat 3A,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,6/19/08,6:36:00,Cosmos-3M (11K65M),Orbcomm Satellites,Retired,Success,Day,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,7/7/08,21:47:00,Ariane 5 ECA,ProtoStar-1 & Badr-6,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Sea Launch,7/16/08,5:20:00,Zenit-3 SL,EchoStar XI,Retired,Success,Night,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
VKS RF,7/22/08,2:40:00,Cosmos-3M (11K65M),SAR-Lupe 5,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
Arianespace,8/14/08,20:44:00,Ariane 5 ECA,Superbird-7 & AMC-21,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
ISA,8/17/08,,Safir-1,Unknown Payload,Retired,Failure,,Imam Khomeini Spaceport,Semnan Space Center,,Iran
Kosmotras,8/29/08,7:15:00,Dnepr,RapidEye 1 to 5,Retired,Success,Day,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
CASC,9/6/08,3:25:00,Long March 2C/SMA,Huanjing-1A & 1B,Active,Success,Night,LC-7,Taiyuan Satellite Launch Center,,China
Sea Launch,9/24/08,9:27:00,Zenit-3 SL,Galaxy 19,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
CASC,9/28/08,13:10:00,Long March 2F/G,Shenzhou 7,Active,Success,Day,Site 901 (SLS-1),Jiuquan Satellite Launch Center,,China
Kosmotras,10/1/08,6:37:00,Dnepr,THEOS 1,Retired,Success,Day,Site 370/13,Yasny Cosmodrome,,Russia
ISRO,10/22/08,0:52:00,PSLV-XL,Chandrayaan-1,Active,Success,Night,Second Launch Pad,Satish Dhawan Space Centre,,India
CASC,10/25/08,1:15:00,Long March 4B,Shijian-6E & F,Active,Success,Night,LC-9,Taiyuan Satellite Launch Center,,China
CASC,10/29/08,16:53:00,Long March 3B/E,VENESAT 1,Active,Success,Day,LC-2,Xichang Satellite Launch Center,,China
CASC,11/5/08,0:15:00,Long March 2D,Shiyan-3 & Chuangxin-1(02),Active,Success,Night,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
CASC,11/5/08,0:15:00,Long March 2D,Shiyan-3 & Chuangxin-1(02),Active,Success,Night,Site 9401 (SLS-2),Jiuquan Satellite Launch Center,,China
VKS RF,12/2/08,4:59:00,Molniya-M /Block 2BL,Cosmos 2446,Retired,Success,Night,Site 16/2,Plesetsk Cosmodrome,,Russia
Arianespace,12/20/08,22:35:00,Ariane 5 ECA,Hot Bird 9 & Eutelsat W2M,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
MHI,1/23/09,3:54:00,H-IIA 202,"Ibuki, Maido 1 & Others",Active,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
VKS RF,1/30/09,13:30:00,Tsyklon-3,Koronas Foton,Retired,Success,Day,Site 32/2,Plesetsk Cosmodrome,,Russia
ISA,2/2/09,,Safir-1,Omid,Retired,Success,,Imam Khomeini Spaceport,Semnan Space Center,,Iran
Arianespace,2/12/09,22:09:00,Ariane 5 ECA,"Hot Bird 10, NSS-9, Spirale-A & B",Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Land Launch,2/26/09,8:30:00,Zenit-3 SLB,Telstar-11N,Retired,Success,Day,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
Eurockot,3/17/09,14:21:00,Rokot/Briz KM,GOCE,Retired,Success,Day,Site 133/3,Plesetsk Cosmodrome,,Russia
KCST,4/5/09,2:20:00,Unha-2,KwangmyAAngsAAng-2,Retired,Failure,Night,Pad 1,Tonghae Satellite Launching Ground,,North Korea
ISRO,4/20/09,1:15:00,PSLV-CA,RISAT-2 & ANUSAT,Active,Success,Night,Second Launch Pad,Satish Dhawan Space Centre,,India
Sea Launch,4/20/09,8:15:00,Zenit-3 SL,Sicral-1B,Retired,Success,Day,LP Odyssey,Kiritimati Launch Area,,Pacific Ocean
Arianespace,5/14/09,13:12:00,Ariane 5 ECA,Herschel Space Observatory & Planck,Active,Success,Day,ELA-3,Guiana Space Centre - French Guiana,,France
Land Launch,6/21/09,21:50:00,Zenit-3 SLB,MEASAT 3a,Retired,Success,Night,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
Arianespace,7/1/09,19:52:00,Ariane 5 ECA,TerreStar-1,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
VKS RF,7/6/09,1:26:00,Rokot/Briz KM,Cosmos 2451 to 2453,Retired,Success,Night,Site 133/3,Plesetsk Cosmodrome,,Russia
VKS RF,7/21/09,3:57:00,Cosmos-3M (11K65M),Cosmos 2454,Retired,Success,Night,Site 132/1,Plesetsk Cosmodrome,,Russia
Kosmotras,7/29/09,18:46:00,Dnepr,DubaiSat 1 & Others,Retired,Success,Night,Site 109/95,Baikonur Cosmodrome,,Kazakhstan
Arianespace,8/21/09,22:09:00,Ariane 5 ECA,JCSAT-12 & Optus D3,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
KARI,8/25/09,8:00:00,Naro-1,STSAT-2A,Retired,Failure,Day,LC-1,Naro Space Center,,South Korea
MHI,9/10/09,17:01:00,H-IIB,HTV-1,Retired,Success,Day,LA-Y2,Tanegashima Space Center,,Japan
ISRO,9/23/09,6:21:00,PSLV-CA,Oceansat-2 & Rideshares,Active,Success,Day,First Launch Pad,Satish Dhawan Space Centre,,India
Arianespace,10/1/09,21:59:00,Ariane 5 ECA,Amazonas 2 & COMSATBw-1,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Arianespace,10/29/09,20:00:00,Ariane 5 ECA,NSS-12 & Thor-6,Active,Success,Night,ELA-3,Guiana Space Centre - French Guiana,,France
Eurockot,11/2/09,1:50:00,Rokot/Briz KM,SMOS and Proba-2,Retired,Success,Night,Site 133/3,Plesetsk Cosmodrome,,Russia
MHI,11/28/09,1:21:00,H-IIA 202,IGS-Optical 3,Active,Success,Night,LA-Y1,Tanegashima Space Center,,Japan
Land Launch,11/30/09,21:00:00,Zenit-3 SLB,Intelsat 15,Retired,Success,Night,Site 45/1,Baikonur Cosmodrome,,Kazakhstan
Arianespace,12/18/09,16:26:00,Ariane 5 GS,Helios 2B,Retired,Success,Day,ELA-3,Guiana Space Centre - French Guiana,,France
